"Stimulated, 24h vs. Non-stimulated","Stimulated, 48h vs. Non-stimulated","Stimulated, 48h + LV vs. Non-stimulated","Stimulated, 72h + LV vs. Non-stimulated","Stimulated, 48h vs. Stimulated, 24h","Stimulated, 48h + LV vs. Stimulated, 48h","Stimulated, 72h + LV vs. Stimulated, 48h + LV",names
3.69563E-12,1.16368E-12,5.13705E-13,1.33165E-05,0.934691337,0.995128153,0.014053552,RSRP1
0.003076218,3.5294E-06,0.000947822,0.002692884,0.167891921,0.814458836,0.834159103,RHD
0.004724916,7.94524E-09,1.13673E-06,0.001045956,0.014503425,0.9168361,0.201639824,TMEM50A
0.009332804,0.006665942,0.066312444,0.795579632,0.947204578,0.911165618,0.174348513,RHCE
2.34334E-06,1.46918E-08,1.07796E-15,0.224322436,0.524043918,0.488984828,2.43446E-10,MACO1
6.48781E-35,2.66735E-32,3.35177E-32,6.29738E-36,0.756766061,1,0.609041267,LDLRAP1
6.884E-06,3.69035E-10,8.90233E-12,1.00689E-10,0.183873554,0.967258466,0.82354643,MAN1C1
0.017907919,0.015291436,0.003275398,6.836E-06,0.984276295,0.972558661,0.206750394,SELENON
0.315743663,0.059457194,0.49341841,0.617120828,0.008968029,0.864650552,0.294529261,MTFR1L
1.52645E-17,7.94039E-36,2.30956E-31,1.76264E-32,1.41805E-07,0.856178337,0.813614689,AUNIP
2.11133E-12,4.70291E-11,4.04531E-10,3.58862E-21,0.776911861,0.986372029,0.003455555,PAQR7
4.37526E-20,3.4324E-123,2.2141E-116,1.3742E-122,2.5263E-46,0.943854121,0.649985052,STMN1
0.031252068,0.000786927,0.030832348,1.41225E-09,0.38869317,0.870887368,0.000414584,PAFAH2
0.00023234,0.000864572,2.26117E-05,0.117575099,0.832621557,0.91718935,0.020648911,PDIK1L
1.78766E-38,3.83519E-34,1.31085E-30,2.2868E-10,0.582102198,0.94242972,1.69438E-06,ZNF593
0.0005596,4.75625E-05,0.000686086,0.016739612,0.686655327,0.943642792,0.436477289,CNKSR1
0.110282382,0.063674052,0.019586896,0.030532018,1,1,1,ZPLD2P
7.90099E-15,1.14448E-34,1.19357E-30,1.15367E-31,5.56163E-05,0.930666394,0.884807854,CEP85
6.46362E-11,0.000141005,1.53219E-10,0.016011866,0.025669872,0.38140313,0.000381265,SH3BGRL3
7.34371E-07,0.014542427,0.002311395,0.005344242,0.040188794,0.960108934,0.867320885,UBXN11
8.88699E-13,6.80216E-09,1.52121E-05,0.002581052,0.325851526,0.812394555,0.31256691,CD52
7.79374E-05,0.789488997,0.985526151,0.317602152,0.001050506,0.987886969,0.388390518,CRYBG2
1.75001E-05,4.08824E-05,0.000870387,0.000196183,0.903689833,0.921923276,0.772776509,ZNF683
5.11043E-69,2.13024E-68,6.04446E-67,3.94912E-26,0.961767077,0.993892298,2.38808E-11,DHDDS
2.96182E-16,9.21431E-41,4.67053E-43,3.26746E-11,4.04687E-06,0.982645765,5.3898E-11,HMGN2
1.26455E-08,2.15792E-33,4.8764E-38,1.22554E-35,5.78066E-09,0.921748762,0.780902337,RPS6KA1
0.503607015,0.062615405,0.485047011,0.078854633,0.368873245,0.868395442,0.019404538,NA..2
0.293533516,0.351337032,0.106916381,0.210843641,0.085114933,0.323329009,0.81143973,ARID1A
0.002057908,2.49428E-19,3.45452E-22,1.11009E-20,2.72925E-08,0.940499621,0.809259521,PIGV
0.758205094,0.073401436,0.871323835,0.14631244,0.071242338,0.724491908,0.278715771,ZDHHC18
0.00015424,0.182156637,0.149208208,0.840640889,0.032692068,0.995128153,0.141900591,SFN
0.521590319,0.124455485,0.382090411,0.046554827,0.055312548,0.943711439,0.006892004,GPN2
2.34409E-10,8.91558E-21,2.95361E-32,2.86966E-49,0.012110642,0.423535596,0.008901349,GPATCH3
5.19188E-38,7.93491E-39,6.47954E-38,7.92236E-10,0.947001377,0.993892298,5.66999E-10,NUDC
0.134929,7.1377E-05,0.002396644,0.010715994,0.034823854,0.902667483,0.726614035,KDF1
0.035550044,0.117090435,0.002971551,0.09152436,0.635749023,0.659289299,0.15397049,TRNP1
0.341246216,0.001710552,0.005708567,0.220851892,0.07657347,0.982645765,0.208148111,SLC9A1
2.15277E-21,2.23801E-23,7.72177E-17,0.061772601,0.781318917,0.759089496,2.24406E-09,WDTC1
0.022190588,0.129024972,0.957400646,4.02202E-06,0.593752463,0.733656208,2.01035E-05,TMEM222
5.88924E-18,4.77403E-15,3.41074E-12,0.000188938,0.589235973,0.921043602,0.0051099,SYTL1
9.44299E-07,0.028070862,0.072693591,0.356482833,0.023377562,0.982013581,0.010901531,MAP3K6
0.000215809,0.151883836,0.096056319,8.9074E-15,0.064365551,0.99234196,6.46031E-09,GPR3
2.61968E-17,5.32342E-21,9.88989E-19,0.036449841,0.528584357,0.966158821,4.55589E-10,WASF2
1.37054E-05,0.016324437,0.019641632,0.034945527,0.126542068,0.999601946,0.886825374,AHDC1
6.098E-05,4.82197E-08,1.79465E-07,9.21694E-06,0.174875668,0.98339239,0.467976203,FGR
0.146279207,0.366504024,0.353620766,0.03499735,0.037465347,0.617485428,0.346692351,IFI6
1.26667E-28,6.40977E-29,2.57801E-31,1.14629E-50,0.968355598,0.974631763,0.002224523,FAM76A
0.001628324,0.051139335,0.001578644,0.178101509,0.381251708,0.870887368,1.56371E-05,STX12
4.35295E-16,6.15432E-14,1.11411E-08,0.067650816,0.687953068,0.692309855,0.00050617,PPP1R8
1.21081E-08,0.008884527,0.002661645,0.002936093,0.00993816,0.982526612,0.9926408,THEMIS2
1.0935E-77,2.39499E-65,3.75659E-59,1.97962E-39,0.219461487,0.921043602,0.006848736,RPA2
0.932096707,4.60471E-07,1.00748E-05,8.07102E-08,4.31164E-07,0.921748762,0.305722265,SMPDL3B
0.471154359,0.180293273,0.019938373,0.263540792,0.684962369,0.906126563,0.334231624,XKR8
9.54763E-22,2.0638E-37,5.01284E-43,5.85902E-46,0.005437118,0.908376215,0.727877313,EYA3
0.466497009,0.168080477,0.749691447,0.00189966,0.064188887,0.88901685,0.011116415,PTAFR
8.11383E-14,3.91295E-10,2.98977E-07,0.005183106,0.386589002,0.88901685,0.049458942,DNAJC8
0.002074296,0.000143426,1.49697E-05,1.93466E-08,0.644430417,0.970546834,0.309622805,ATP5IF1
2.34132E-16,8.43468E-05,1.0606E-06,1.26989E-10,0.000186849,0.911502583,0.210318065,SESN2
1.98072E-35,2.69042E-53,1.5463E-53,5.81729E-39,0.00610859,1,0.025958563,MED18
0.412791965,0.305480945,0.785678907,0.17266139,0.91188159,0.817554028,0.142455508,PHACTR4
1.91234E-35,1.64369E-55,2.29513E-51,9.97934E-37,0.00610894,0.956723421,0.041743822,RCC1
0.049995643,5.89658E-20,1.46486E-25,1.03335E-40,2.80763E-11,0.850518442,0.011275903,SNHG3
3.53514E-17,1.07082E-08,1.56112E-10,0.423114947,0.009865447,0.935958672,2.34899E-08,SNORA73B
1.19483E-10,3.58127E-10,1.01851E-07,3.32134E-07,0.923853993,0.908894183,0.891271859,TRNAU1AP
1.13413E-05,0.044754652,0.187690295,0.241521315,0.052661382,0.94242972,0.019838266,SNHG12
0.000869552,0.094177576,0.255895563,0.414324089,0.174875668,0.964741328,0.06667089,SNORD99
1.4385E-22,2.51282E-12,6.39267E-09,0.035124686,0.007197171,0.83263157,0.000300781,SNORA61
3.45489E-11,0.006660557,0.007148466,0.919639604,0.000227542,1,0.008177321,SNORA44
1.34485E-11,6.92852E-06,0.000292646,0.045919265,0.037024571,0.908894183,0.148634496,SNORA16A
9.41645E-16,5.46016E-08,7.99984E-15,3.7055E-05,0.030391156,0.473354861,0.001002973,TAF12
2.21563E-12,2.57569E-07,5.55474E-05,1.11025E-11,0.141782752,0.88901685,0.014990039,GMEB1
0.405032762,0.384183512,0.056586497,1.8798E-06,0.145045647,0.242295869,0.012480206,YTHDF2
1.40865E-32,7.19359E-26,6.75371E-21,2.28208E-22,0.31705506,0.88901685,0.806740705,EPB41
0.459305851,0.00461638,0.000164061,0.002260247,0.086282776,0.886890397,0.516938862,TMEM200B
9.52197E-11,9.55555E-16,7.66573E-13,2.46468E-25,0.251880113,0.921043602,0.004470598,SRSF4
8.15821E-48,3.83893E-50,1.18899E-54,1.21065E-41,0.815366391,0.939545838,0.061953088,MECR
0.738799553,0.237669842,0.137541687,0.000139036,0.495372895,0.984982134,0.008106912,PTPRU
0.000584701,2.58904E-11,5.04502E-13,1.03554E-17,0.004087367,0.952050535,0.129647442,MATN1
1.62458E-14,1.20225E-25,7.82881E-25,1.78943E-19,0.012539363,0.993677034,0.270427674,MATN1.AS1
1.24623E-25,1.0146E-19,6.29651E-19,8.92762E-06,0.314226074,0.993892298,7.50202E-05,LAPTM5
0.027781173,0.002239633,0.003732334,0.124564938,0.457373667,0.991389739,0.223304475,MIR4420
4.56707E-06,1.55814E-06,2.26392E-05,0.096293399,0.850037838,0.921043602,0.002154602,SDC3
4.87569E-12,9.03097E-14,8.08499E-18,7.99024E-14,0.742049566,0.88901685,0.39912624,PUM1
1.0379E-90,2.91198E-94,2.28532E-83,7.34324E-50,0.809613799,0.845066085,2.53368E-05,SNRNP40
1.91666E-20,1.31465E-19,8.55376E-19,7.76416E-10,0.903689833,0.993892298,0.018427164,ZCCHC17
0.738388893,0.604250381,0.594604061,0.894600563,0.490037597,1,0.755764825,FABP3
0.86727932,0.59355866,0.747440397,0.135966902,0.804115426,0.992266119,0.308767903,SERINC2
0.11052817,0.004402719,0.001802586,0.000510381,0.316455,0.986276726,0.704000649,HCRTR1
2.67473E-12,6.99181E-07,7.25166E-09,5.43746E-05,0.110942196,0.925851582,0.157064168,PEF1
0.145793478,0.452102611,0.112691108,0.501902264,0.613414257,0.920840376,0.465955186,COL16A1
0.003096546,0.487329407,0.216138272,0.090860539,0.037987977,0.963109242,0.005837172,ADGRB2
0.000570279,0.002234223,0.006750476,0.105159582,0.834449385,0.986372029,0.32346883,SPOCD1
1.00331E-09,1.1316E-08,4.58155E-14,6.57738E-31,0.809191694,0.678342656,0.000342072,PTP4A2
1.25398E-06,4.04656E-17,1.32174E-12,9.29664E-10,0.002660364,0.841734372,0.479735594,KHDRBS1
3.16315E-07,0.000227283,0.000798472,1.48235E-05,0.285638372,0.986372029,0.450794351,TMEM39B
1.01705E-07,0.000141014,0.000681372,0.000407658,0.258118685,0.982013581,0.92137951,KPNA6
1.15703E-81,6.6389E-102,3.78154E-97,2.4757E-76,0.064401422,0.970491217,0.036743242,TXLNA
0.288357551,7.28017E-05,5.321E-06,9.14823E-09,0.013905646,0.962570554,0.340875615,CCDC28B
0.120746202,0.013067395,0.06256229,5.62251E-05,0.000147538,0.954601984,0.059307817,TMEM234
0.635052101,5.5081E-05,0.017921149,0.02854425,2.02404E-05,0.724491908,0.908273963,IQCC
0.21017098,0.468678146,0.769280652,0.991420012,0.710085126,0.88364685,0.826885054,DCDC2B
4.84758E-34,6.2544E-37,4.05251E-40,1.47452E-23,0.751942222,0.966186329,0.00477361,EIF3I
0.001496765,0.002516605,0.01987022,0.307033202,0.918003691,0.928849835,0.282085536,FAM167B
0.094286092,0.061170642,0.492395102,0.341021257,0.919465671,0.870887368,0.851270843,LCK
3.67877E-12,3.80393E-18,4.48462E-15,7.66575E-07,0.192845137,0.921923276,0.012955253,HDAC1
0.222401805,0.028330612,0.578592136,0.343857906,0.502681525,0.733988412,0.177551555,MARCKSL1
1.48735E-27,3.86208E-35,1.11084E-35,1.90236E-32,0.013183618,0.986372029,0.105427848,FAM229A
4.55388E-26,2.87366E-41,8.78923E-47,9.30906E-41,0.002559795,0.767007514,0.125353396,TSSK3
4.71247E-31,6.82939E-56,8.21852E-61,5.79214E-52,0.000290803,0.942931339,0.315833898,BSDC1
0.616716975,0.002438068,0.002700497,0.022418814,0.021097639,1,0.550521814,ZBTB8A
2.33874E-08,1.49753E-09,3.17066E-12,7.4855E-07,0.773819478,0.911502583,0.083121399,ZBTB8OS
1.45078E-13,2.01901E-24,6.9107E-24,9.44144E-20,0.022342407,0.994802123,0.474034678,RBBP4
0.06333877,0.034789726,0.001452917,0.457632936,0.000236071,0.895314022,0.032140998,KIAA1522
1.70977E-54,1.37442E-39,5.08358E-38,3.48509E-37,0.05451308,0.988403577,0.936432432,YARS1
9.34466E-06,0.000302534,0.035483938,0.797832847,0.577917066,0.787503831,0.111390272,S100PBP
0.080708404,0.0023739,0.000584505,0.002275054,0.192845137,0.963109242,0.69627736,TMEM54
6.76264E-09,2.08053E-07,4.12271E-09,0.755494023,0.699742741,0.94383389,2.26266E-07,RNF19B
3.48456E-39,1.67883E-51,9.96975E-49,1.73098E-45,0.124101078,0.980215621,0.739894055,AK2
1.84205E-15,8.93791E-10,4.70173E-10,6.99117E-05,0.117855658,0.995938241,0.050960519,AZIN2
1.98266E-24,2.53285E-26,2.01623E-31,1.29021E-28,0.79328967,0.902497683,0.679135928,TRIM62
2.65734E-12,8.8176E-19,1.15858E-20,6.40856E-17,0.1536296,0.976692592,0.473864551,ZNF362
2.18512E-05,6.76873E-06,2.65601E-10,6.22816E-13,0.891531238,0.686026008,0.510667805,PHC2
0.000835997,1.04148E-10,5.79286E-12,4.83352E-09,0.004728224,0.978385316,0.393140084,ZSCAN20
0.079108242,0.158780353,0.869627189,8.67779E-07,0.827041643,0.840447157,1.56675E-06,SMIM12
0.430461808,0.677681949,0.677056686,0.157906495,0.311583905,1,0.415016339,DLGAP3
0.000483205,4.90109E-07,2.27287E-07,7.30688E-06,0.232905744,0.993892298,0.601344936,GPR199P
2.25979E-21,3.84797E-14,5.05184E-23,6.33839E-22,0.113670077,0.460333162,0.863813964,TMEM35B
6.31009E-09,3.02048E-24,1.54374E-32,3.05172E-17,0.000117152,0.722584853,0.002045204,ZMYM6
1.14889E-11,8.90211E-05,0.046270051,0.520715927,0.015621028,0.639668125,0.273194165,ZMYM1
0.005246726,0.020972573,7.72186E-07,1.42231E-25,0.757851475,0.360488474,4.97296E-07,SFPQ
0.003343346,0.268889903,0.343778374,0.649072693,0.147056371,0.993892298,0.209810657,ZMYM4
6.58149E-37,3.25072E-51,2.50976E-31,3.83847E-20,0.054453309,0.105389964,0.037264912,KIAA0319L
5.58368E-19,1.15411E-15,1.43647E-14,0.882271049,0.539631593,0.986372029,7.00412E-14,NCDN
2.06924E-11,4.4233E-18,2.48295E-13,3.19906E-15,0.061825257,0.754381512,0.673348432,TFAP2E
3.70134E-29,9.1697E-20,2.39683E-14,0.013464407,0.097712189,0.812394555,2.81075E-06,PSMB2
5.59762E-77,3.58037E-67,1.10995E-58,6.98998E-27,0.239604242,0.817554028,1.65098E-09,C1orf216
6.54332E-67,3.3957E-120,5.3884E-118,2.6348E-101,1.94684E-20,0.986276726,0.017397992,CLSPN
1.92684E-14,2.1866E-19,4.82072E-22,1.95318E-06,0.319777906,0.951787442,7.91094E-06,AGO4
0.000459245,2.0841E-05,9.98834E-06,0.116126368,0.626598958,0.993892298,0.013098697,AGO1
0.000143507,0.293940292,0.141065245,0.223484085,0.020317408,0.979272985,0.866708944,AGO3
0.934779956,0.942910082,0.797406957,0.927860868,0.919261226,0.982645765,0.786360306,ADPRS
0.069288718,0.000467198,0.003251074,0.051616661,0.187301321,0.963549689,0.437434828,COL8A2
2.85824E-21,8.06392E-20,3.67479E-17,0.019309689,0.832757514,0.94242972,1.07432E-08,TRAPPC3
0.008630351,0.898150842,0.36650464,1.47929E-05,0.03324986,0.921923276,0.002116546,MAP7D1
1.98167E-19,1.20544E-24,7.10223E-20,1.25607E-13,0.388726301,0.894452051,0.17255539,THRAP3
8.40413E-06,0.883185876,0.809354366,1.00468E-07,1.99239E-05,0.978385316,1.65678E-06,SH3D21
2.0067E-05,1.57896E-06,8.22605E-07,1.31159E-18,0.728078044,0.993892298,0.000194449,EVA1B
1.38402E-43,1.88725E-22,1.13908E-26,2.96512E-12,0.000333664,0.912517268,0.00099247,STK40
3.28023E-17,2.09125E-10,1.86582E-12,0.093173575,0.098724822,0.943711439,6.99786E-07,LSM10
0.632264827,0.534469994,0.476701476,0.978383517,0.357110469,0.787503831,0.532096861,OSCP1
1.28414E-34,2.47252E-45,9.43621E-53,1.21006E-32,0.146686005,0.882145711,0.002422744,MRPS15
0.000124159,5.50597E-05,3.67598E-05,0.005689191,0.801974301,0.986372029,0.110130849,CSF3R
0.000313207,0.026576979,0.000237675,0.077226645,0.292095183,0.803057579,0.10667579,LINC01137
0.942297229,0.057295706,0.003121399,1.47397E-07,0.098993256,0.902497683,0.050492271,ZC3H12A
0.463609939,0.03556332,0.114334036,0.002684923,1,1,1,MIR6732
1.72244E-07,0.041659339,0.060927838,0.8470811,0.00706627,0.993892298,0.150154065,MEAF6
0.868560027,0.821229104,0.944606111,0.713183837,0.976069118,0.986276726,0.724195733,MIR5581
0.00698316,3.02983E-05,4.69044E-11,5.35005E-14,0.280176143,0.470940268,0.477121196,SNIP1
4.10262E-43,4.40232E-36,1.69856E-25,5.7583E-13,0.375258276,0.582354358,0.00485205,GNL2
1.62697E-17,2.05671E-13,3.56414E-10,0.016513044,0.401241997,0.902497683,0.000531297,C1orf109
3.98501E-40,4.1575E-107,7.74279E-97,2.718E-94,2.56466E-40,0.714418057,0.777287834,CDCA8
1.22039E-10,6.39232E-08,1.17522E-09,0.001070585,0.317017073,0.920840376,0.001627036,MANEAL
8.48441E-06,0.003174022,0.000581806,0.120929734,0.261104036,0.974631763,1.75682E-06,YRDC
3.1218E-05,0.002059157,0.001636556,0.456716314,0.442135472,1,0.000214025,C1orf122
0.075772336,0.133599895,0.618683363,0.018595649,0.863740425,0.902667483,0.007842907,MTF1
0.63194532,0.111619638,0.037666921,3.19315E-10,0.419322395,0.974631763,0.00014088,INPP5B
2.9073E-25,1.45783E-28,8.21133E-22,1.98572E-10,0.658348392,0.806023074,0.004980743,SF3A3
5.44673E-23,5.45851E-25,1.59113E-15,3.20904E-11,0.786861686,0.470940268,0.295560031,FHL3
7.52078E-83,3.0802E-79,5.83161E-74,2.56868E-29,0.773489594,0.943854121,2.29365E-11,UTP11
0.119786161,0.851859553,0.762099669,0.050851826,0.267181592,0.993934661,0.040991179,POU3F1
0.211557453,0.100367043,0.811206614,0.489367309,0.818826385,0.806761753,0.731550645,RRAGC
7.91483E-12,8.00657E-11,3.39811E-15,2.5546E-21,0.840264732,0.83263157,0.195675027,AKIRIN1
0.607168649,0.419850363,0.200689571,0.314368719,0.864837082,0.974631763,0.856947154,NDUFS5
3.43621E-49,3.94192E-37,2.29811E-26,0.126241262,0.117228778,0.591985199,1.6072E-17,MACF1
0.001403533,7.56209E-12,1.64764E-09,8.72861E-09,0.00126478,0.920840376,0.844367493,BMP8A
1.84772E-05,3.80606E-10,1.46095E-09,5.74475E-07,0.113739337,0.99234196,0.414125637,PPIEL
0.520486633,0.503671284,0.580297862,0.611533995,0.995879227,0.994802123,0.355681203,PABPC4
0.10557571,0.021631543,0.000869981,1.13937E-05,0.652568292,0.900472226,0.350524357,SNORA55
0.100227668,0.002567068,0.013695886,0.001629344,0.133855396,0.925851582,0.430954134,HEYL
4.01037E-07,0.488966103,0.023535721,0.127251801,3.26068E-05,0.749974138,0.575887717,NT5C1A
1.10789E-23,9.7349E-15,3.19864E-19,7.75278E-11,0.056508552,0.862811015,0.034145777,HPCAL4
0.001127252,0.003734652,5.16458E-05,1.57064E-06,0.825744866,0.88735742,0.57820051,PPIE
5.14202E-10,1.86387E-13,2.64903E-09,1.82358E-05,0.325834826,0.762924789,0.14751429,BMP8B
6.32393E-10,9.9822E-14,3.60493E-12,1.29197E-11,0.050377968,0.908894183,0.831945079,OXCT2
2.66529E-19,2.70654E-17,6.55776E-16,1.91785E-12,0.734686184,0.982342928,0.430649346,TRIT1
4.45629E-30,2.45054E-26,1.74185E-25,7.05834E-07,0.553317768,0.993892298,4.18834E-08,MFSD2A
2.15062E-15,4.42442E-17,1.01716E-21,1.20282E-28,0.784664041,0.88364685,0.219388686,CAP1
3.43611E-16,7.06626E-13,9.61366E-12,0.000473678,0.498398065,0.985947712,0.003788557,PPT1
9.10581E-82,1.4216E-81,4.64284E-90,2.72813E-26,0.990419269,0.90711477,2.23694E-19,RLF
2.80377E-13,2.29908E-12,4.56793E-09,0.097592865,0.86405493,0.887560673,0.000155153,ZMPSTE24
0.000189659,0.007094447,0.117288195,0.11233327,0.461260795,0.888209089,0.002826511,COL9A2
0.126106871,0.009842634,0.010217739,0.000125471,0.468578194,1,6.41386E-10,SMAP2
6.22896E-06,0.016297965,0.185286763,0.212591079,0.087236162,0.895188925,0.965151031,ZFP69B
0.027626936,0.018830102,0.144178793,0.019435966,0.942829357,0.915248632,0.497954747,ZFP69
1.16853E-09,2.85681E-09,6.56804E-10,4.711E-08,0.936604286,0.992266119,0.597467072,EXO5
0.066368834,0.002752115,0.245279634,0.001660269,0.403996375,0.654216872,0.085985966,ZNF684
0.254929749,0.12041963,0.034382954,1.68053E-06,0.015764091,0.965184192,0.019433648,RIMS3
2.26723E-13,9.56751E-09,1.0414E-06,7.71257E-11,0.227797076,0.921094927,0.184824806,NFYC
0.587712031,0.510822896,0.980471181,0.001010875,0.314226074,0.942288082,0.002186139,KCNQ4
8.39592E-20,2.32621E-22,1.04276E-19,4.93274E-21,0.683269584,0.945388048,0.820170516,CITED4
8.79999E-79,2.96267E-87,3.33958E-82,1.10713E-40,0.491582717,0.96050762,5.35116E-08,CTPS1
0.883177893,0.163965751,0.596650432,0.148600056,0.32268398,0.572503419,0.460023589,SLFNL1.AS1
0.999213527,0.668652222,0.344346063,0.848717949,0.757334502,0.776805545,0.539296324,SLFNL1
0.490918758,2.59075E-05,8.15333E-06,0.008858599,3.74535E-06,0.991389739,0.127596002,SCMH1
0.005281351,0.001746043,0.049393888,0.583690309,0.800168,0.840447157,0.238546375,FOXO6
2.62281E-14,1.01333E-08,5.82396E-11,0.001303617,0.144513374,0.925851582,0.003586259,HIVEP3
1.59811E-13,3.38339E-24,1.40016E-36,2.43898E-28,0.024433956,0.437526438,0.208902782,FOXJ3
0.01517008,0.014765336,0.001279627,5.73636E-10,0.998295083,0.921483894,0.003295326,RIMKLA
0.352764646,0.35757043,0.522887152,0.426116387,0.993971129,0.706665627,0.908277781,ZMYND12
7.48105E-10,0.552462234,0.016014116,0.005487858,2.55497E-07,0.664153204,0.797573951,PPCS
0.000145437,2.63841E-07,7.93219E-06,9.71992E-07,0.225060036,0.920840376,0.730887512,CCDC30
1.83204E-40,6.69918E-38,3.42292E-35,3.03786E-17,0.779236167,0.974149813,0.00032601,PPIH
1.40417E-33,1.24974E-30,5.04971E-36,7.17516E-14,0.714453597,0.906126563,5.83673E-06,YBX1
2.82331E-06,0.00036611,0.005170525,0.004587137,0.421526375,0.930666394,0.978313448,P3H1
8.41573E-18,2.18434E-15,4.45876E-13,2.05651E-12,0.672357886,0.94242972,0.884757038,C1orf50
1.26047E-06,9.83651E-05,2.30221E-07,3.76541E-05,0.441191516,0.777383441,0.298717389,TMEM269
2.0139E-29,3.95326E-31,7.30635E-32,1.93334E-23,0.808639072,0.993892298,0.115817997,SVBP
8.60435E-06,1.10929E-05,0.000158543,0.00181204,0.97988198,0.95557521,0.63406781,ERMAP
4.9236E-22,3.09168E-28,2.24538E-29,2.16115E-24,0.192546906,0.987978847,0.295123991,ZNF691
0.763752884,0.954350139,0.49119735,0.118492913,0.87073762,0.943711439,0.497635604,SLC2A1
0.016756427,0.00593594,0.071305225,0.685385715,0.785919736,0.898356335,0.041914014,SLC2A1.AS1
1.563E-121,1.0631E-115,9.0882E-107,5.34537E-46,0.692696125,0.911165618,1.05897E-13,EBNA1BP2
0.021412067,0.014233603,0.001599167,0.000935857,0.915623024,0.906126563,0.867660325,CFAP57
0.490918758,0.790645323,0.467938973,0.00029907,0.764957803,0.88901685,0.005478596,TIE1
0.513315159,0.588963045,0.617241424,0.556844655,0.942813182,1,0.950121865,MPL
3.72517E-60,1.8714E-103,1.0584E-99,2.40672E-80,6.24027E-15,0.954847479,0.002145516,CDC20
4.93595E-68,3.12313E-53,5.49595E-47,7.64568E-16,0.091400903,0.90861461,2.20003E-09,ELOVL1
1.52434E-19,5.63363E-12,8.09539E-12,2.54632E-16,0.083087299,1,0.274099161,MED8
1.20079E-10,4.69092E-22,1.30442E-21,1.66222E-30,0.007286355,0.995128153,0.108773077,SZT2
0.248064505,0.084967616,0.187655553,0.023225372,0.697986232,1,0.418301262,HYI
0.051310822,0.108562377,0.108214551,1.66358E-12,0.001400117,1,1.35389E-07,PTPRF
0.008498347,0.005338997,0.020110053,2.48431E-08,0.941265119,0.976970353,0.003987099,KDM4A
8.05931E-10,3.43018E-14,4.56957E-11,9.20374E-06,0.280306001,0.906126563,0.069856363,ST3GAL3
0.150921696,0.035006433,0.057213329,0.829248703,0.613950896,0.991389739,0.054139418,ARTN
1.23949E-17,1.50289E-09,3.25488E-14,0.000769284,0.039788735,0.777383441,0.000132545,IPO13
1.4104E-37,1.35673E-26,1.52502E-25,0.007575927,0.088557341,0.99234196,3.42426E-13,DPH2
4.83795E-14,1.19253E-14,2.75892E-15,0.007817629,0.928017848,0.993892298,1.73225E-06,ATP6V0B
9.81523E-45,4.37782E-67,2.66806E-67,1.46103E-55,5.21834E-07,1,0.017341482,B4GALT2
0.000788012,0.103078887,0.048152316,0.00819059,0.136847266,0.98339239,0.593405417,CCDC24
2.25935E-37,3.59715E-26,8.01185E-25,5.32052E-21,1.84112E-05,0.954470386,0.125982499,SLC6A9
